Name,Images,Title,Year,Dims (Inches),Materials,Notes / Exhibition Text,Dims (Metric)
323,"SP-TONSFELDTJ309a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/2CY9ibKe0a116y7yIU7wsg/FBlDnzjKtSnOl2e5ZwpHL78FurBjClr7a1u34tN2Eu0vI6moo2FlUtlt55T38JXDLfboYB--cnLCsPj5bmA0kpntwt6C0vPW4KMOGUcCQCo/Jl-Z-MszyM65ghXTCI64wQjdZp1xEJkdahwXlPCaXXo),SP-TONSFELDTJ309b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Qvd6qbqGMXtzp2IjuG2bWg/u7-cGxgKwzF9WcuZ6jhwOv9UeWtzhmH2v-9zybIv63-9rpNe8TVbpPN0rQMChXAVDNsHhNaDSI4RFpCwyvMlPwXntmBi7Jmmk_lGURhHZrY/N-DffxKzPTrxJkpf3AWZyNqbv9jisuGevk7d6ooaCm4)",Untitled,2013,each: 13.75 x 10.88,series of two found color photos in plexiglass and foam core,,34.9 x 27.6
322,installation_12.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/LJkueMrdqg6QHtufwqxGrg/WguM0mpV7VkDG9rT6shUV9PXawQ5HSxs3hGL3Umuk-SgVQPl4nenYNkuMXLbT9xx8qp4lZJDVekGbcCV-LbpCYrnXNUh9raVRqGEUGNdhlI/PoPBnvduBvAk-NnPVcrcOl-SZkW0eFuV5zVDcB1KvUE),Untitled,2013,33.5 x 15.25 x 14,parts of wooden chair,,85 x 38.7 x 35.6
321,DSC.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/d_7ZZsX7sWO7NG5GasR4xQ/SGCJVphH4PES6LeWbiSIrbD8vKZcYASjpmOmc18SYqfsmI3EiVhi2fdLRt_TWyZ0EDXCJnDkBkS7FQCUSvrGHQ/bSBWhNGxQScbIxDdTEtsatSQY9SvH8n8g5ehnyiPLbw),Untitled,2013,31 x 32 x 24,parts of Formica table,,78.7 x 81.3 x 61
320,SP-TONSFELDTJ306.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/BQR1kEzIAfbPSIgpbppXNQ/1OxTjKUIbKpsTUXHv08Fg_S-NWHoMOaoHwvkGmRbYyBJRLOmojfRhoFwzm82f5dmGUAZqI0WuwukbqEUGEfQG1L-3xgX2ND1FF_Cp44qzQI/HjDDTWyNViQuYkIdzKq0sT9_kvG7JgajF_BR4tsHfF8),Untitled,2013,28 x 39.8,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame and image on top,,71 x 101
319,SP-TONSFELDTJ305.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JocIjbHNIH1od4RR3YiYLQ/PW6j4BP6vNlYMqadSVMeV0p1kGL4Eg6E3k0jzXxG4-xdgBExcxwWndNZ6DdBNDT9d14iP4_4DYSWb79YRTZvt7VQ8dJqH4Ghocqb3sAVs5Q/qTNDugcj4Q1gnuEwJvODD2AglUHDUBUX2_by7FfooMM),Untitled,2013,28 x 39.8,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame + image on top,,71 x 101
318,SP-TONSFELDTJ304.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/RrxHpc5_Ul_YRjHPxVxXSA/TFUj8wX0XVm6eQ8DE3Sgu6NBdwG6MUr3kHWfvRL5WfGCTZgOWUZkmW-bWH0haIZg2aIrOgt1-Zb5siaVG3NO8kpHIqyQPlOdKBJ1vWVf7Dg/ERGnFXBjZiLyG9BbzzEHuNCpePpyhnTX8nZQoVBADQ8),Untitled,2013,28 x 39.8,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame,,71 x 101
317,SP-TONSFELDTJ303_1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/zgJRHOCVh0jXJOao5XJ9qQ/WW0WI5j79GByRJFG6issJKNnPdeuAQguDqMyTc8e5KTEyeV1yLZZ554eFZjaBbmOSYZaJF5vLJHN-ghlCiTkfi32KZq4HWIbaxLzdlb68k0/pNrKpR1F-YgPd-3As_QKMeZZL5NxNNG253I2Oox14j0),Untitled,2013,40.1 x 61,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame,,102 x 155
316,DSC_0004.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Y99dT42prcakA3TgxunmlQ/WKS0poTpqXz3lu7u4jVkTUW26srKzZdBDSf1nqw0JN78rPUrvUuCy98M1GdJmdSgFyJ0gi78P4rbJlv4SoqmHZUZj1NDkEdgSdvuX4cYKnY/-tC3uxxXeEEXc_uOUSXWRUS1wsaAj9vp3yLl8bqciqs),Untitled,2013,40.1 x 61,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame + image on top,,102 x 155
315,SP-TONSFELDTJ301.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/aMFLi_T9RAsjI9G0riSiqg/KQ6NRzwfQJ7StoN-dlPnKBpEOZVb7Xf1ZcPT5xnhzH_YvYZfkfv5H48CaJhfScXKVK7CmYSZAqTg20VDCaC6W_unyI6zC4SH8Ym5PKsDXQs/QaX6MtUBaSb8nCFtqwcDZ5tvDJu8XdzB-8WdxQdio9w),Untitled,2013,40 x 60 x 3,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame,,102 x 155 x 7.6
314,SP-TONSFELDTJ300.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/kkiiihkdu43Q7_CComaMVQ/HmRJm_FMZdA9MnQmmj-2vBYfe53k4igVr4myfWHApwP9SoKh0fthej1DCKE66SnQhqUWQQspmmbi4PbPNi71VGpZ-Ok81cj4VyrdwoJFRMw/zJpponTNDnuKrkp49xBVNOEdj90I9nILimVbsPkC_hs),Untitled,2013,40.1 x 61,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame,,102 x 155
313,SP-TONSFELDTJ299.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/YaiLrxB7x3wXFx1d3f7g2Q/ipeTbPfBK2cuaK72f-EIgR-rlNzZjD4l_rShVHVDQyf4rFJvjkwzLcVLJ2CuHwOtm-p3yXoReaWqgVdpDS2dRsE-USKFhA9FiE-cBL2H8s8/fAoKsP7guEl11hFVgQNBtO4qsRwsFky8QUdLVSSyETU),Untitled,2013,39.8 x 48,pigment inks on revers of Fuji Crystal Archive paper and pigment print unframed,,101 x 122
312,SP-TONSFELDTJ292.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/8gkvw7ENGxBwQZwuoAOK6w/OTHwvtPCchXNtC0M0Q3WWfqPyKf63WQzck3krkt4ZPvTOjw_u36riSJjFs7gQuOJqM0heCmYnhudZkyrl_q6xp7vEFKHm7JsLb3Srm-vsL0/tHh3UpRz0_PoJxj2HiheUJ93T4VK-kNK28ZnL-RMHbw),Untitled,2013,13 x 10 x 6,shirt and polyurethane foam,,33 x 25.4 x 15.3
311,SP-TONSFELDTJ291.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/tgm1G5mPj9qC3AZznudAVQ/Nje_yVCWYNJLJHqsyK4Qj44DZBgz6vjchrAeh8Nhf_Dea0kCNNmLoTAkgvm5A3AOuSHEAzK0t-dVkZ57ZRSPWi62SWcjGpG8hDc-WdgGNRQ/Uhp20NVjX8VeSDNYPNO4TTdPZX3S5bSnffUTLjNCCbw),Untitled,2013,18 x 24.25 x 2,"spray paint, spider's web and plaster on foam core in artist's frame",,45.7 x 61.6 x 5.1
310,"SP-TONSFELDTJ290.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/x_NGX1UjKFWr_bcWE-Woow/bTlZ-CTPeoce4QnwYLgzpro1C5AEt94x_l5_yHJs6t58JEDM0MVutEl4QospeRECA36I9DrbGp5g0EkTyujr9U2ncBX1fldiHvX6rz8maBs/NDeAa7upqkISDJtKxMj3RWq6plADGlpXMtYAkdBbBhc),SP-TONSFELDTJ290.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/55750fqCv-7XrJPinWyegg/_tCukpbh4W8dQd8dKBueUUdbYtndn76o-50jO1PYjmhaKF3HsH6rhiCtMWOe_0VlXVgG2nMDTkxAxO-1nJ8oDmnVL9nCjkJfslvQI0lqwQI/sVZtj7qWqel93-yhISE7uszh9SaN7JADj4SJEglvVks)",Untitled,2013,18 x 24.25 x 2,"spray paint, spider's web and plaster on foam core in artist's frame",,45.7 x 61.6 x 5.1
308,"SP-TONSFELDTJ289b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/-2xN_QQNp25PHg4poCdi8Q/ZnkBTcZnEINOR7R85Tyl2MGsHLWm8UAGb6IsQJZYsnzTBJkzQwHM8wF01y55GkVKVj7Os3nSwg8PxDqcK4C56Uh-u_k87U4z1_InKKvF2S0/bW4TTb-vQva6lEiz1S9VyYWlyCQi-pMU40M_1pRe1bI),SP-TONSFELDTJ289a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/EUHeeObfD2KaBq3UyfRKQA/3A9_TeH5VGf5qIVrXFhGpSJdcU_2ZlKMH54GzRpD2rM_VLSGWChS_MqFBcMWod5d2jGs33Li2e0cVcTdY7psd6TzWm8n30jXTfa7enPAyqg/T6J89IgkTfLvzJDJY5mtgugywNfaoP1kWt78YrIDj6E)",Untitled,2013,each: 13.5 x 10.75,series of two found color photos in plexiglass and foam core (tbd),,34.29 x 27.31
307,"SP-TONSFELDTJ288d.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/l344uoUxSL3at4fcGb9Ziw/w9ej7AzV4Z2lXwfQ7frF5ULI2cjr2dDS_m4XSSY8WlDEe9xbj_VFnvNKnhReSxFuKwPpS97P3GoxxRTameKd3ocUj4aYmBUVmiDfd3gEoNg/S5Trgp5PTYBqCn-KkON0quIZf3-YYakZtTmSvpQRpfw),SP-TONSFELDTJ288b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/98Ftd9oqWU8BtSYUKy9qSA/1YrD2usbwR2fc30qFRDRiOz4sSpOzfBgTWiV0vHEv8FcbStVDVjxNCizC5ay4GFi9IOEfz9S5SJozdkrPkkiU8u5ZZ1V263quidHUEJ6Alk/TkXq0_rj2iSoRI91zOMosq1zeQVni7udWcBjaIFw0RQ),SP-TONSFELDTJ288a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JP6-h6uRreVREwQS3maWGQ/7TuIiPKL6qIIqVgmud2wgmnBQnVYVPjfP3ssSoWfmSXjn5ydEtuoZlxleQb-CNXNhrY1LBH2IGuvXSck4p_6upIWmTQEXC69MM_Yz29l-XM/mrz_m70yV5txc7oFaFyNSyW0f2iG9J-SW9hJjVcv9tI),SP-TONSFELDTJ288f.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/c2pApFx9l2UUJNEf0gRHeQ/059CEXgIpoHEptDnqNPM5qZcQHBINWAIKcRmNlLM4mWVfkHB2vM3G8tPEpsBAiLyelLW2V9MVT9dGimCbz8yTxnqC1VYLOOcWXBrwST10Yo/OBYFRQGutWWoscbU2o6vPlH91UI0nfIwHYtTkb0ZQQk)",Untitled,2013,each: 13.5 x 10.75,series of six found color photos in plexiglass and foam core (tbd),,34.29 x 27.31
306,SP-TONSFELDTJ287.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/7jzEPhr8a4QKz80XJ_crnA/AE9-lZ7C7-nDWFPbXiXrOLGqZw6-xIb6tk9GX_WHCtXSiSfwSO2YL1_jdqxBkaeI89GYxOA7X6cLRx5SRr3nPWIpHdeGtYAbntcymELOScs/5rrbAc70SZs4-hNVL_I3zjAZRFOrEZViPF8k_FPjTDA),Untitled,2013,61 x 40,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame,,154.9 x 101.6
305,SP-TONSFELDTJ286.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/lW0gsvzh8QO8B1fGA4lnAA/xWYlyeke3bNzQ4HqBeWIO-RJiIitl1TmpoaqUR5wvVcwyXJbJ7-nU-MhoQhMJPwSN0jeg9a6m0rLR_psRHCoSsKPugp_Phx3M6-eyYOCZQ8/aSRwPTnu_Bui7AgLhQd3Q1yHk8TSF5Z9tNbETFX2dq0),Untitled,2013,28.5 x 20.25,spray paint on spider's web and hydrocal,,72.4 x 51.4
304,SP-TONSFELDTJ285.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/dht1sH_Bo5-g4RQD9bPVmw/9EtpVMcP-nO_78tTaZ_bVYAgArPTNVReo2RFdrTppWFL2wqpDksaRKlkrqoVnTtMAIsaw4Zu10dGyivHgLG57Sh_SexEGvx2Ufr3sUpOFBA/NOI48dYkHqKA6T2bHHWnC_CnB5KJmBmzI91jyKamqCA),Untitled,2013,36.25 x 25.5,spray paint on spider's web and hydrocal,,92.1 x 64.8
303,SP-TONSFELDTJ284.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/O-RstglPiyArMxEj_50IbQ/vWFBaASqZ4q4EnfvujYDvfjIyyJZzmZ7QwMN4aoxPQYdb4wG1eN6VZFekcZkD5nx3HP6GD4UnYUEH5KrgzDUGWlmFFSevrVKmBdVEagrHdw/WsLtFlOe2XsCmspjs5R0KfcvdbWdyyt7AqJlTo5FRGw),Untitled,2013,26.5 x 20,spray paint on spider's web and hydrocal,,67.31 x 50.8
302,SP-TONSFELDTJ283.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/R-ZcszGFlijpsyhfi5Zi9g/-TBPb36vYRVlUKySzcpcsqeeigTktDmW4m2v_-Ws2aTljnlqARTOCRvdRebya265ioQG_oZKFGXDPxjTje68BmJCP3SM2mgad5-VAZVrPTY/iRjgqHYGf8VvtpifkLu37MCQ5XSFXPN8z89sA7-zDvE),Untitled,2013,36.25 x 26.25,spray paint on spider's web and hydrocal,,92.1 x 66.7
301,SP-TONSFELDTJ282.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Zk8iLg9E8bXW0vZpc4fkww/OrVpdP9cDrZlMaE6cMQFrI_JAa6xgamreb-A_eXKxFMc2xLGDhO8EYVsn9kVZ75klSNGqSUWKs8b-jAHigtinuINo3uJPn2UIsfnh8joUuE/6FdhJLoLx2eAkpqUhAgLSQ35ZUqtdJ_5B5lsmGeN9wE),Untitled,2013,each: 13.7 x 12.3,series of three found color photos in plexiglass and foam core ,,34.8 x 31.2
300,SP-TONSFELDTJ281.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/5T3qSO7BdGBRrerFNVj8Rg/C3QS8jwr20iU5WFHpcrgsRpEuGCocdQ2M5Vfg02dBK27NJVcffEymvhosKNq5_1pfVa-RDt47dJdSgQWy1hqqaG9TL_6m2lMK4dQmMKC6rw/QMmYJxFo76zFgqoJjD0jiJxN-iXdE39SCTWNCaU9cNw),Untitled,2013,10.25 x 8 x 1.3,book,,26 x 20.3 x 3.3
299,SP-TONSFELDTJ280.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/xLd97rqsbWyDS3qLzTKuwg/4HDjJUGk1G_i-RStjf2FpWzI4HGdjrR7XNYq6LsOjrg0TD0Lfc7XEVzYDGcYhJRlV6ljidgNeJ7VYW2CTQiq96N9Uhu1atcKYS6VXeKewSw/9zOHzVlXEyoi8N2lwU3n-AREH3E7OUxbnTAUlU2Sej8),Orange Peels,2013,9.25 x 11.75,pigment print in artist's frame,,23.5 x 29.8
298,17.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ExR8id7j-BQMZFjHpr2eqQ/ojPj4vXqNWahcoteEJHKPTtpUhDtLiAYfH1fwxOjGExrEwLZkx2jyQNtBrvyxhdDW7w5IjSlXSuNxTXuJO5eHA/d_lpkbI8dPJR5hxgy4uZ30C6wVf759CehXSPHRIBxZw),Untitled,2013,39.7 x 26.7,pigment inks on reverse of Fuji Crystal Archive paper,,100.8 x 67.8
297,06.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/iWtxvf5hD4af-BV-9CYcWw/SvLUzjcYiWe7nTbaT_i_YSLGckv3l3BNPzzpi3_OPFB6GEqUZfek-pVzorowjcR9y5wOx_Zz3p_-00WH-fKZ3w/xnRlEyJSAoJSv135OzRoUC-s3-vvmwMr2N2g6OEafQw),Untitled,2013,each: 44 x 34.5,"wood, half a chair, half a Formica table, and eighteen plaster, fiberglass and wood panels",,111.8 x 87.6
296,05.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/qZMzV24WrIsPQV3jHKun_A/TjGWEMDI0QhR5Y-FEjhp-nsPGTy2ffgvJanFvzXuoaaZErK-4vo-6xSrJKmJvV2eaC3M7G565OD7lXNLtlxXlg/Iof2XvXbIOZkNtcWwadmOSTWvWb58gaJteNWgGSo_8I),Untitled,2013,20 x 13.5,copy top,,50.8 x 34.3
295,SP-TONSFELDTJ276.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/RWAiObGD6j1lcJzvPnKVyw/xz14GZPa34PKkTuL4xHuq87Dea8p_7hRmBE691-95kG_MsVbAUI8V8_IToa3U86jrPrafEBgxgogxe1mrDKJiZNfkR1bBEK3Xo9iv93g2yI/BBXsJEgbkPRsiDxMDtJi6kTO7zG63JDy4NpeZ0NNsHk),Untitled,2013,panel: 108 x 48,pigment print ,,274.3 x 121.9
294,,Untitled (walking),2013,,HD video,,
293,,Untitled (walking),2013,,HD video,,
292,,Untitled (walking),2013,,HD video,,
291,,Untitled (walking),2013,,HD video,,
290,,Untitled (walking),2013,,HD video,,
289,,Untitled (walking),2013,,HD video,,
288,24.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/LKD065cj3a6y4JoJLAGXxg/givGStbMTlNG5gVF32vzcutiLL37YvDDNCcf1GRncyXv-d9G7HgbWJSQqxQt79LLHO2MNZhDxojzcMJgAPRyrw/UA7PDEsIFwkLBqOXtmiWzh2fQyh1FSNdVfKxN8JMNCE),Untitled,2013,overall: 40 x 40,"pigment inks on reverse of Fuji Crystal Archive paper, envelope and pigment prints in artist's frame",,101.6 x 101.6
287,25.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/kRR4DSqlu4c16o2tNXg6ng/9PsOfCDCwmwzUUh1910sFrif-gJxgFoWEVYNIcwD-WEmpM5EBXWnonS7HKJLXAKD6R7kCFjQI-XawAGHy6hudg/oe7PUIk66spE6AR-pLapLWbfWn5GPEGuykFFOGJVOYI),Untitled,2013,51.25 x 1.25 x 1.5,fiberglass longbow,,130.2 x 3.2 x 3.8
286,19.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/NalFR8lTBQC6CBqCRJhnxA/fmp86zE79c7j_yGBwZkK4qwEuhRHnSAmT5ey5sl0eYkitgc2Qnuq1H2Z_0fx3U3PEhdeudKyONwT5-GT6qWkgQ/7jegWpoqYjYxc0NUotYixDk58ON4pDSWwtR3Wu_Z8Pg),Get Mellons,2013,62.1 x 41.6,"pigment inks on reverse of Fuji crystal archive paper, found envelope and pigment prints in artist's frame",,157.8 x 105.7
284,23.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/1xbGynBPK9h9U9WmOkCZCw/YXcqneW1e6D6NdbmY7T8smyGlg_Wpcq4gX-cOhgmsYuZ2VwENhnkw55xLjK3u7Z2ksbR2tkv8cKnWgWhbkXayQ/9kh0QLJ8FXpoDCv14rbiUmNp42jW-HTQfl6DRsvnCiw),Untitled,2013,44 x 34.8,"spray paint, spider's web, checks and hydrocal",,112 x 88.5
283,18.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/NfGD77xXOelepAP_3fzuVw/cSmayILSPhdk0inI1McRV1pPmBsAzC4-kMJ0fodMeus7tW3KBjdzZSVR-pLJr54qpbmLHxUlwomxVuzPMZglSw/TBFWr9n4PGkjhMgy-9tzY1PtPQXg79WS-0iRh3uTHig),Untitled,2013,overall: 62 x 41.5 x 2.5,pigment inks on reverse of Fuji Crystal Archive paper and pigment print in artist's frame,,157.25 x 105.5 x 6.5
282,20.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/oDoCKGgdV2KoqD_9yQTAvQ/SlLfkwsPTws1Xn5VIpuC7w5HFe6xhIGpUQyd2Wo_awRuNP_FVQNr805HhrjZoi3rD4pZf90cImntFnq9QTH-4g/nFQFsiy1JTADcdMzM9knesop__cO0TWPSGLdC5Ya8sw),Untitled,2013,35.5 x 24.5 x 2.5,spray paint and spider's web on foam core in artist's frame,,90.2 x 62.5 x 6.5
281,21.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/EuVZBvy48QWvcmozbRiWtQ/jhgo8KN-0vP9lSde0ysZugdjdn_U0fiw9v14NOsrku3i2ZBZ8iQ7AEcoPgkYgOc7jPcK4tWckJpY6ScbBRB7Zg/fRrgyL46-BUaIbRNo7YzXGk_YGO9ZpF76D4NaayD76Y),Untitled,2013,35.5 x 24.5 x 2.5,spray paint and spider's web on foam core in artist's frame,,90.2 x 62.5 x 6.5
280,SP-TONSFELDTJ261.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/5n4J0ElQLcSUaVc0L2ewQg/NGZgY5TGfdcdYZFPIa3DfgUjVD7B0b9CWHY2mW8mMcbtWdwMq3ZzxZ3MrhI0H1j5abbcG7YcxaqF3IvveFL6mLuxottVJfOJ2bO799FBLo8/2b91E7Ab9TrdWZvMr-MThXwD9ikuCRl0FO3LOyt1SMc),Untitled,2013,29.5 x 20.25,"spray paint, pigment inks and spider's web on hydrocal",,75 x 51.5
279,SP-TONSFELDTJ260.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/42uRNkeM38hlqZs2LrsZ_A/2nKdU8EvSrvN5z8izb746XuchjJX5npJFrwFqJrBt7NarspBi-SXpV5tbTo9wo97shkECM3sH2UEBSZBJD4KGW6w6TUjU9clE15cx-skruQ/ml5sAwJTv66yxic11RKbsRoSeW9NBaPSDk6OTII2-fM),Untitled,2013,29.75 x 22,"spray paint, pigment inks and spider's web on hydrocal",,75.5 x 56
278,SP-TONSFELDTJ259.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Qm2oG4MrKJmhcjb0-BOHdA/VTThVpzLLqes5PSJoeFwV_A-d2ryu68i_-R-CJJ_wM4JqegA5QCMBaC8YOgHv9F24brmByQLjSYTEjkpqX9_1Q6khvg8_bCHhWQuExOZdDM/4mlTJtL_AA_0p2CaUfMWV3vRUd6S0TheS1jauokQt2E),Andrew (Hassan II Mosque),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
277,SP-TONSFELDTJ258.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/jwto6Rn8upPtLHFQgFyvFw/WU77Y8aP-JGI43cqgKygUX62hm0KrkHbL43aORx0KSghRDpv6CYrroMZTzIpOhfFMLWjjpFMQW9wol6mm627AKEgQElBNAI9jNS3t9-D66g/HdJ0b39giJBJp9uV_7cvQCZBydUIznS7eehrhXkL08A),Andrew (Beach Group),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
276,SP-TONSFELDTJ257.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/s7VzNfEsXMa722BxGBtpag/Czh7Tn4ywSLNnDfUO4y48OOxudLk_ObQlyJplyV71Xp2wCiCmmu3eC-OOtVsfYTEwnxstnitB2SEpQCWp9FB0vInVZV_lZL9dWt9D5RJnu8/98m-7VKYkqPUiofHPWAZGVAKrOcw8BdFi1qbj6gvbbY),Andrew (Looking Down),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
275,SP-TONSFELDTJ256.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/7thDnogvIKldvoIU3-ysiw/27sJH5PQVIqZq6sfG5Q7-InS71MC11QWXNVrILPa3CDTDRAfHg4uApZeS0Eh2B-lcvQMrC4m0qPSlnARds0V3Syj8Ut4OAoVxPaaoS-acYk/DW8TSDwv39KkjsRXRVoQYmsMcIGk93ZYNvlKG1l_Tk8),Andrew (New Friend),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
274,SP-TONSFELDTJ255.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/qvBTm-SEqgfbi_IR1kWJSA/ASxY8LId8FlLIsQgpQsyz-_ZEzRxirsGUgDE6v51z-ttfuhGbwBhX2GiEd7GX2gRuUuJ5vKwZpEN7BStcNv-QWyipJ9vc2PTsWdVzTfPDxw/OrtdjviQOV7qqHquDam3MDVbI7-86b5fWEyzh9nQE_g),Andrew (Holding a Starfish),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
273,SP-TONSFELDTJ254.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Sx-jZEcyyxHhF2Otik72Lw/pq-VXJoevXpTxB3bymtqMz-Om6W1xzkxz75aL547gcQLIWzFv4rIlfMrlA5fnWRuEZ_s5GLhyhSVNkWn_nihjs-ABunaSwdkNLeu2vgoM0o/wn1ed9LD-THkR4sLGw2ItlJToPJkWHbDt7gCvYvwpW0),Andrew (Rope Bridge),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
272,SP-TONSFELDTJ253.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ss50CGU9PFvFxxtJXNNOnw/OVE_LsLM606jG6YKl_PMBTqJmbXXQYuPlzy_gGQi5oujy6mbYm7VQHyUk5FA2XSmMV_xl4OXrVDncHSm4YpFwaQIqwu8w3RqmGhJjfLAzjE/4lQNRekdm-HUhCYJR-epq0OAX6jCJDlOfHncZiV3JmA),Andrew (Safari Elephants),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
271,SP-TONSFELDTJ252.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/uyvKyfuRtMw6eprrMeIDig/sy7bANTNQF5i_BXoN_7Nc6roBzQOF0LWtDIGXv5MXZjN3u0n68X392tvTNo_pKDmROPgX0nT_D4YaQmlQJO1MgseEs_TbGxiXfvitROtT10/3Ij7Au6nT8IYv0Ds3n0ypXCunMoqh6lKd3Tca9y99-M),Andrew (Stone Arch),2013,19.5 x 25.5,UV coated pigment inks on reverse of Fuji Crystal Archive paper in artist's frame,,49.5 x 64.8
270,SP-TONSFELDTJ251.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/0QZc8DhvL1uLRZW-JXD_UQ/iTJzd1Hzi6CJubvsiP9A4OoxPrPglD5wW9SVSUybBBBC_2JW8cqMo1-ou236yKaJLwne4apewgCtn2v2ZDem34OMabjg7CuhVJy41O03Jx0/p5I2cZcdwUcev6JBg6v0Ox4aagc1Vy5BNGpJQ1-XLlo),Untitled,2013,framed: 16.2 x 12.2,spray paint and spider's web on paper,,41.1 x 30.9
269,SP-TONSFELDTJ250.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/FEEtlO8CBz_OP31QDZUYmw/-KfKTNCjSaCNx5hzsi-iSAHxCX3y-dl7LF1E9G92UrOhua-rb1l2mWWcEQJo6rVZa8YsToPBR5PQZ6s8rYfUj9XkQYVtptztE6VuqjGT1V0/2ZrvD52qdr5RPTgl7RbWn0vhxhigS0OZD9chR7_E9eE),Untitled,2013,framed: 16.2 x 12.2,spray paint and spider's web on paper,,41.1 x 30.9
